Cargo,Empresa,Local,Link
Técnico de Manutenção PL (H/M/X),Solvay,,https://br.indeed.com/rc/clk?jk=638799ef962a78c1&bb=r2YHu-LtddauqkR_v67AMe12WeDCX_G474_gTO24oJAYzyabOjusV9FATbWXlrkvo8AoVPE0DDn44MPTcMpavrrGaSc4CT06RFZzHnJHBxgqPhCe2b8sHJeK_usxtpjj&xkcb=SoD467M39wuzJfWZTR0BbzkdCdPP&fccid=73570cc12fe0cc87&vjs=3
Analista de Desenvolvimento de Software,Perkons S.A.,,https://br.indeed.com/rc/clk?jk=c29131bd7d6e99c8&bb=r2YHu-LtddauqkR_v67AMZ2MWmIOjpUFB94TSOssc0BtnJAj7Rg8o0PjFIb37RsA-VHg3KjfvZhJy-ymA6aLrgC3Fmo0tWWctmAVbEaFpGCOPZ43qcnVEssnAVzc9_9F&xkcb=SoBM67M39wuzJfWZTR0AbzkdCdPP&fccid=9f34b046a7782fac&vjs=3
Engenheiro de Dados / DataOps,ICI – Instituto das Cidades Inteligentes,Home Office,https://br.indeed.com/rc/clk?jk=0448dbd7220f1608&bb=r2YHu-LtddauqkR_v67AMQPwgPaZD_hJjPRsSuCVsDAU4-OsXkGIn1CNB5z3y2Ucp0e_J3dbYeHuKjOsXAlQacU9M0IETGxtRaXoK8ZhV53A1mlBwvnjn8BUOc0za8AX&xkcb=SoDC67M39wuzJfWZTR0HbzkdCdPP&fccid=9f6cd73e9b647591&vjs=3
Estagiário(a) Inteligência e Performance Operacional,Quem somos,Anunciada há mais de 30 dias,https://br.indeed.com/rc/clk?jk=cf21aff975e176c5&bb=r2YHu-LtddauqkR_v67AMYUHO64QNZA3n7_X5WzBs8SGYhBUIFmGb8EaV7qmmNff35qLuNQVe9o2_tCXhSjkPPBPkFF3pzBUCEpJzbcE0fTVPk0P8st9mA9hQeND18Rj&xkcb=SoB267M39wuzJfWZTR0GbzkdCdPP&fccid=8565fd6d224e3376&vjs=3
Senior Backend Engineer,Oowlish,,https://br.indeed.com/rc/clk?jk=af7fd97de0268603&bb=r2YHu-LtddauqkR_v67AMfhvXNjSNXCWhfepa9IdLJdyxE1lrIjYdvieRkn9KSihlb3Nfa7OMr8Zf_LDZcc7RdET4MFCd3X5I83e1vLAb2b41v4s0deyK467FyVQJn6J&xkcb=SoDr67M39wuzJfWZTR0FbzkdCdPP&fccid=0271e2481fb4cba7&vjs=3
Analista de dados e integração de sistemas,Netvagas,Home Office,https://br.indeed.com/rc/clk?jk=3b8de4a2ca45672e&bb=Xsp_tMZ2IxZB4KPOkniFlXhVwGUJkAVsKPGSn2IA8Pv6JPNU2kO3KMYeUuZz8hOKY7rq3gT1aTiGHxeS305LSbLWIE1eQA6AQ7WouzDTzB4nFjvni785_R22MvviXaZj&xkcb=SoC367M39wuyr2wGap0LbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
Pessoa Desenvolvera Especialista Fullstack GenAI (Python + Frontend Web),Zup Innovation,Home Office,https://br.indeed.com/rc/clk?jk=ad699bc37d5d8c33&bb=Xsp_tMZ2IxZB4KPOkniFlSbJogZu5EynRbQA4XykGhV5eqA0M3eQfKa8hMOVS-v8HSQIcWqC22b9PtK8exvB8CyywYX5bFaz0bD38VQ36OcbHQhI2vK-5E8Ed9Bgrxcc&xkcb=SoAD67M39wuyr2wGap0KbzkdCdPP&fccid=286575ef2237b3c9&vjs=3
Desenvolvimento | Líder Técnico,DM,,https://br.indeed.com/rc/clk?jk=4b7ba6ae41f1c477&bb=Xsp_tMZ2IxZB4KPOkniFlV-1Ep2NbwlcPGqh2u9SN-SXAzCXxD0G6-KQDvkZNTiipBcew_k772sU3fn_QtfTeTu1K8MZ3rWcSQPiVC4SOQASsYhTAyjukxy3MkyIjKvN&xkcb=SoCe67M39wuyr2wGap0JbzkdCdPP&fccid=6e05be4b221befa5&vjs=3
Engenheiro de Simulação (FEA),ESSS,Anunciada há 17 dias,https://br.indeed.com/rc/clk?jk=aa2676a1f8373bcb&bb=Xsp_tMZ2IxZB4KPOkniFlRnp-jD7t2yR4_jMicEwTvO-g1UcZ_cctW1v_08p2xiOAuFpWqD-FsKcb2l4stD6SkIRPNHlz53nQ5qUAlck4ZFxCfNiO1WGWMzvNVFEGdkQ&xkcb=SoAq67M39wuyr2wGap0IbzkdCdPP&fccid=87e30d5fb8d00995&vjs=3
15925-Analista Desenvolvedor PL,GLOBAL HITSS,,https://br.indeed.com/rc/clk?jk=5571d39efb547d60&bb=Xsp_tMZ2IxZB4KPOkniFlRRc0CSrZmNCUIpzNefYIqiDJpr04Tdu5e2oiVopri_JaZR-fJd-QezycKQ0qEYGCOIVLgwO-wxwILzNDzyQGXbJZKKaykweZU8yeGJLLBDv&xkcb=SoCk67M39wuyr2wGap0PbzkdCdPP&fccid=c24117b06f969a80&vjs=3
"Software Engineer II, Backend - Mobility",Uber,Anunciada há mais de 30 dias,https://br.indeed.com/rc/clk?jk=cf14e7708e0ab49a&bb=Xsp_tMZ2IxZB4KPOkniFlakbaAFzG7P0hB4dD4gEFFgVAJM6-9qsY1gkYVFXjqJSZ8hdHaEtHQ3ktpJA0r8E-O6aHfVhlwpOgcCqNRg3Jpra8cuBrjDVtGXQSXhlauLq&xkcb=SoAQ67M39wuyr2wGap0ObzkdCdPP&fccid=f766f8bfbc3effb7&vjs=3
Mid Data Engineer,WEX Inc.,Home Office,https://br.indeed.com/rc/clk?jk=55e6c993b7c46965&bb=Xsp_tMZ2IxZB4KPOkniFlVp94a7H9UhuvBYvNadGX0HC-QuZE5Q3IoyBlAzCSJZ-Tg_P4Uddxv4pqwQswWvT51--YttRsmXMhG8qra0Fxgtqw4Yr_JbtAw%3D%3D&xkcb=SoCN67M39wuyr2wGap0NbzkdCdPP&fccid=c9538b927313f8e0&vjs=3
Desenvolvedor De Software C/C++ – Eldorado Do Sul – RS - Vaga,Divulga Vagas - Consultoria,,https://br.indeed.com/rc/clk?jk=df56f49a437b8c83&bb=Xsp_tMZ2IxZB4KPOkniFlX9fm7ZVKJbo3vHoOf3FnZz6rJqeL7jWSE3u64_NHkEiTrgsXMdIGq9delXrzl6jUugey_-OwEy4Dk6g9CraDl52wqFGYb07WqU17BwMc1oC&xkcb=SoA567M39wuyr2wGap0MbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
Auxiliar Administrativo - Centro de Distribuição,Lojas Bemol,,https://br.indeed.com/rc/clk?jk=6189072b5244a323&bb=Xsp_tMZ2IxZB4KPOkniFlf2EBfTZWCsKWIvJpMM-gGCkMqF-byaylvl7RRWMdim6odLabjf55Gl3CtLZAZZg-P_3bI-RiTf3HkhcxadooXmgTwAJ9amI5JEsaVc9ii-F&xkcb=SoDQ67M39wuyr2wGap0DbzkdCdPP&fccid=38c77f6e1bc710bb&vjs=3
Full stack developer senior (afirmativa para mulheres),Netvagas,Home Office,https://br.indeed.com/rc/clk?jk=a7c0ba870e4343f3&bb=Xsp_tMZ2IxZB4KPOkniFlakbaAFzG7P0nQ5JdlGQ-b2nFjtAN5Zbei83lh2NaoeeyGufLe_sJUe_BZMp6BeM9zaLZnwTkJwAhExPK1HkkIV_TKQ1u8YJvt5GdUJ61fuy&xkcb=SoBk67M39wuyr2wGap0CbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
Desenvolvedor de software - sênior (2),Netvagas,Home Office,https://br.indeed.com/rc/clk?jk=319e35cb3e8069ca&bb=Xsp_tMZ2IxZB4KPOkniFlXEUDZhjxpMWmGqOWg_jNx8mtyAe6arYYqKtEUl4R53Pi-5_3v_9Rh5EOcOm58I_kThQiUJVebe80AS1_UT6uAm-ferO7KCbcld3lclEGLCZ&xkcb=SoD567M39wuyr2wGap0BbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
Solution Architect (Network Engineer),Fusemachines,Home Office,https://br.indeed.com/rc/clk?jk=9033f548de58f3b6&bb=Xsp_tMZ2IxZB4KPOkniFlX9fm7ZVKJbo8VKdcsG_Km_gJpDcPPCNlwzdJ_LtMdm7iwm3gX-Vm1kAPw6kFFP7EB37Mt29S7bJNVL9HUR9dXcDNfjqYkAOsg%3D%3D&xkcb=SoBN67M39wuyr2wGap0AbzkdCdPP&fccid=b711a2a28448b767&vjs=3
Especialista de MLOps,Quod,Home Office,https://br.indeed.com/rc/clk?jk=dc9cc3a97e6a2c62&bb=Xsp_tMZ2IxZB4KPOkniFlSeX8E19lB2B5KjExORIHSlA3fED2Vbr2Vw9rjHJd6eheZBFKhwhaJs2LXi2WfVtdriYU3-EtmDfdzKiHVwN3cbgoyOnvVvUXs4aRXzxHNcw&xkcb=SoDD67M39wuyr2wGap0HbzkdCdPP&fccid=c27e202ff27e56c9&vjs=3
Analista - Segurança da Informação,Visagio,,https://br.indeed.com/rc/clk?jk=899e2427e8f0c9e2&bb=Xsp_tMZ2IxZB4KPOkniFldHj0dZhIqknB4ged89i7EtuCwhKrMXTRlhJM8i3QdCZkNl_42z365r6kXiXO-9siThUtZhzNV4ae8wrkjyc61USiI53xfwFKg0_wl1lDAl_&xkcb=SoB367M39wuyr2wGap0GbzkdCdPP&fccid=0b85bcdad2e0f27a&vjs=3
"Estagiário - Administração, Economia, Tecnologia, Publicidade e Propaganda",credsystem,Anunciada há 28 dias,https://br.indeed.com/rc/clk?jk=6ed3d97ee106371f&bb=Xsp_tMZ2IxZB4KPOkniFlRm8JTih3PGacZzcWXRCyCrgo_FzeB1WSlH5HlfvFC2tE0p0vIEVjai6mSQ5dllYN-xEFG1B05Pl-PmMj_7pCcZ7o4t1ELWfhzw_upQ6kfkP&xkcb=SoDq67M39wuyr2wGap0FbzkdCdPP&fccid=e35ff851d1795831&vjs=3
ENGENHEIRO DE DADOS SR,NAVA | Technology for Business,,https://br.indeed.com/rc/clk?jk=9ff808e3665500bf&bb=v6o-hGy4p3JWvgDWAh8A80_5PX60uu0Jmi8frl5ZLEICe-LWLLWy26Izq9blw6GDGKTQAhM0csQmsAffb60NHMw4ZJHZpa5QqE-ehX61GIyjG1PyhEMXlQkLA2yvNuuy&xkcb=SoBA67M39wux_nSKDh0JbzkdCdPP&fccid=4df8c09240f8f9eb&vjs=3
TESTER PL,Portal de Compras Públicas,Anunciada há 11 dias,https://br.indeed.com/rc/clk?jk=a4c3f9ebfbf44f98&bb=v6o-hGy4p3JWvgDWAh8A8-qPq0xJ5JqqVX13eP2DSIIpq-82toYrc_v70f04L7vmaRK215y_goXH3SBHXMmgCZyeQQ8HqAIjV8Vm_spe8HizMxcJBNlnvkqlZQkED6ab&xkcb=SoD067M39wux_nSKDh0IbzkdCdPP&fccid=78a0f732abcdef56&vjs=3
Analista de BI - Varejo Roupas Masculinas,N G A GESTAO DE RESULTADOS LTDA,Anunciada há mais de 30 dias,https://br.indeed.com/rc/clk?jk=4664adf4d659dac8&bb=v6o-hGy4p3JWvgDWAh8A80F1416IwH01YRe2FsvtnQyIMa-9jZv2I9h5dvG_Vi9xnQbxw_lHQ9OpmsP8_gW3hFJsQcpPXrevk7N8Ft_WL_Y866Shf2o0xoDrckJcg3q4&xkcb=SoB667M39wux_nSKDh0PbzkdCdPP&fccid=d63dd1029a34510a&vjs=3
Tech Lead,TIVIT,Anunciada há 3 dias,https://br.indeed.com/rc/clk?jk=b44decc960938edf&bb=v6o-hGy4p3JWvgDWAh8A81sA8eYNoKGLZi90ujjx_iticRWKL7ZgQOCYJZSqmELR95a5vxY-vG9Mm9SttMlwA0UmUJnxEQ9pkM8ChKkmO-fXCFOM8cqs5-4a4Y3q_3fi&xkcb=SoDO67M39wux_nSKDh0ObzkdCdPP&fccid=8b09d9e4df1069db&vjs=3
Analista de Projetos Navais,Technomar Engenharia,,https://br.indeed.com/rc/clk?jk=f076e7cea0575ea2&bb=v6o-hGy4p3JWvgDWAh8A8yi9piyD0c6Ou1R6_gBDmitNR57codRyiN8HAAOb7jgbhOzDNFvMxgCfcH2bz8S66JXxANf7fTVbqkPBXkL1zhSJjxHR270X_hdlWrEH8nh9&xkcb=SoBT67M39wux_nSKDh0NbzkdCdPP&fccid=6aa7f9c92ccd2d82&vjs=3
Analista de Dados Pleno,"Vagas, empregos, oportunidades",Home Office,https://br.indeed.com/rc/clk?jk=669752728150ca12&bb=v6o-hGy4p3JWvgDWAh8A8wENOUhQzxw9rqntRcyCSSJNIUDGTDwUl7VylweJflB7HF9bvsSBrCBVrDnuqRI_ECocOKH2EavF06BVAHBJmNzkm8p_dcBNhI1y3z7Kzr48&xkcb=SoDn67M39wux_nSKDh0MbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
Desenvolvedores,EY,,https://br.indeed.com/rc/clk?jk=6a2c598d7234d7be&bb=v6o-hGy4p3JWvgDWAh8A8zYG7-Vx11HD7OkQl3cB4hDXTbgDVb6PlTNcwXqMY1PfaGBsdK-ognUNwrNnIMJhXZdhuHsemMOu_90yCgDISMrY_R4E7vuYO2SZY4J50Bss&xkcb=SoAO67M39wux_nSKDh0DbzkdCdPP&fccid=1544766d4c2915b0&vjs=3
DESENVOLVEDOR SR,Direcional Engenharia,Anunciada há 8 dias,https://br.indeed.com/rc/clk?jk=e41f7a8937b9563e&bb=v6o-hGy4p3JWvgDWAh8A8-9jwy5hT_Ek6cB4_8gnQBp_2FOJCUs62hBVb2ZkMYuHwY0w7CZlqWTULTqaXdwpIkncfj9p48Q6ehaebxZLNrsQiZrxvvRqne8n1QZS_4Ls&xkcb=SoC667M39wux_nSKDh0CbzkdCdPP&fccid=a1ec68498065481d&vjs=3
Analytics Engineer Pleno,Tecnologia Grupo Casas Bahia,Home Office,https://br.indeed.com/rc/clk?jk=688b2139f8fb83f3&bb=v6o-hGy4p3JWvgDWAh8A83IliuSzpLzPEzmDYAO5ALEaJ7WyTEUK0ZRQ1aEZhm4JZ3ZGlk00WkPjP03JtyL6nMPXd2iBWe5XpdCPt1LGBMmmDLNAGXKTHGgyGd-mWOI1&xkcb=SoAn67M39wux_nSKDh0BbzkdCdPP&fccid=dbf8ce7150c5cc50&vjs=3
15951 - Analista de Segurança da Informação (Linux/Unix),GLOBAL HITSS,,https://br.indeed.com/rc/clk?jk=214f714613579752&bb=v6o-hGy4p3JWvgDWAh8A80F1416IwH01y9Q-XtQ-EMfLNuRAYYkab47VAKhyFoS-se9BmoahiNhRxSfatwN_hymkI52id1xrZZz2HOVMqNw350flmP89OyInJeWoqw8A&xkcb=SoCT67M39wux_nSKDh0AbzkdCdPP&fccid=c24117b06f969a80&vjs=3
Programador PL - Back-end Golang,Baterias Moura,,https://br.indeed.com/rc/clk?jk=e1ec0fff9a15eb59&bb=v6o-hGy4p3JWvgDWAh8A8xayxQArN5zlYut4Gg06DbyAz-ECSLpeZw_pgqnnXsjjiUcEa8sUaXdotGzELbQQGbEl1hxWgsaZBtFFbsf7bRMFop-Sl58Zt1j62EAQX71L&xkcb=SoAd67M39wux_nSKDh0HbzkdCdPP&fccid=f004229184c75fb0&vjs=3
Machine Learning Engineer Visão Computacional - Pleno,RP INFO SISTEMAS,Anunciada há mais de 30 dias,https://br.indeed.com/rc/clk?jk=6c432241b1b39266&bb=v6o-hGy4p3JWvgDWAh8A8yN47QqB0MJ4RvwbI3jMHyA8EGh_kOdbH_AIodmTIJZsHn-T5qw4Q6F8J35YwAm__3x5NpoetG7LhkvVOl4GLqyLiWeB8t0RvTybgKDp1gXg&xkcb=SoCp67M39wux_nSKDh0GbzkdCdPP&fccid=49317e3b2bd99988&vjs=3
Estágio Nível Superior (313979),Centro Nacional de Pesquisa em Energia e Materiais,Anunciada há mais de 30 dias,https://br.indeed.com/rc/clk?jk=610578273292eefc&bb=v6o-hGy4p3JWvgDWAh8A88cL6FqPnWGWzHUZUdfaSTzZffmQ1FBbrUjTyhM__ww5h2TdQw6UIyQLprhtHfMdjv0Tin_0-RqX2pod5-JrztRA1Uxu-bud3XpD7fNOzkIo&xkcb=SoA067M39wux_nSKDh0FbzkdCdPP&fccid=4b7fba9b606f4517&vjs=3
Pessoa Líder de Insights,Stormx,Home Office,https://br.indeed.com/rc/clk?jk=b3cce4de8f74e6b7&bb=v6o-hGy4p3JWvgDWAh8A84Fryn7k9AtJwvHmctoQQYq8pikWmlHGFL_Z1GnUUwhijcALwdtBWTlGU9x4q0k8pkSp4ZOdpBPsSq1CBTJybacYz85aOHvE0pLcHBt_SK9Q&xkcb=SoCn67M39wux_nSKDh0bbzkdCdPP&fccid=56108a6cd6c9d956&vjs=3
Financial Engineering Intern,Octaplus Financial Analytics,,https://br.indeed.com/rc/clk?jk=204764ef2e52fe44&bb=v6o-hGy4p3JWvgDWAh8A8522F9k46cuZlr3IoDo60AWaFyEoffsTrFeJxqnxwWPY-Kt6Ouk1FV88eE-OTexABl7V7aQe4TkjHS7ZVkg1QOSoJj8M5NzN0SuUqAbYmphi&xkcb=SoAT67M39wux_nSKDh0abzkdCdPP&fccid=ebbf970eaedd1793&vjs=3
16398-Especialista Devops,GLOBAL HITSS,,https://br.indeed.com/rc/clk?jk=4f5d59a6ee174034&bb=dWmCiKY__BinTUMKDa4Rsm8Cz-CNTbyKpbtNEYuD51HxyOjW3Rt4Z3dSMpw0ehQ0cBgRvmvjfYM4NYEgE9HGCulFomw5iokjmLQ_-Q94XnXDnNlQ4SeJu5QGXXQzTpuH&xkcb=SoCt67M39wuxWDgAjT0LbzkdCdPP&fccid=c24117b06f969a80&vjs=3
Analyst DevOps,openlabs,,https://br.indeed.com/rc/clk?jk=749299bac81962ad&bb=dWmCiKY__BinTUMKDa4RsmvBLuHLAT1U8k208nznRYd3E0ktB_sroMf_h_4xKKL0kN61P7ipI1ipW6DDNxojbAeg96JsvJJIgmaOGI0ph2yytqYKEa_c8UEOaYH77U8j&xkcb=SoAZ67M39wuxWDgAjT0KbzkdCdPP&fccid=221db006ee5627ae&vjs=3
Vem ser Ituber – Oportunidades direcionadas para Mulheres na Tecnologia,Itaú Unibanco,,https://br.indeed.com/rc/clk?jk=de5093ffb8623868&bb=dWmCiKY__BinTUMKDa4RsgY_fvRCUCJPOaDJHjS4TjGOGUptX-yVuxF97CKrjFDiECT5C5VTWVr8wTD_Rf9LGd8L4Dfi3ixCbUUBKP1Etvia5ht92wfbDbBU25ECrbO-&xkcb=SoCE67M39wuxWDgAjT0JbzkdCdPP&fccid=df3b23afae2f3514&vjs=3
Site Reliability Engineer (I3),Avalara,Home Office,https://br.indeed.com/rc/clk?jk=517d85e432fafef5&bb=dWmCiKY__BinTUMKDa4RsiEBxriPEQDNMeLZ-9qZEFI6XmrGwXAaK8PPM6HCLvY3FqSVK1KYBxKV6tkvXTjqAYIOBS0L7vK6sS8FbwrQaDLuauRRGOB1rG85_PF7ZIB6&xkcb=SoAw67M39wuxWDgAjT0IbzkdCdPP&fccid=ec30d82962c8b13b&vjs=3
DevOps Engineer,Oowlish,,https://br.indeed.com/rc/clk?jk=72b0cd4eef8b9609&bb=dWmCiKY__BinTUMKDa4RsiTwjN0FWEP8O7ul5PVKU2Q6jO0PTbwlkWSxtvWYvdw_VD3WPX4USm0pfwwhT6IIsiskhL5G6pLNOaFZZLkGyd6tyiTNE3KaalcvmjCsV5Hr&xkcb=SoC-67M39wuxWDgAjT0PbzkdCdPP&fccid=0271e2481fb4cba7&vjs=3
Data Scientist,AE Studio,Anunciada há mais de 30 dias,https://br.indeed.com/rc/clk?jk=b49f816f7573cc6c&bb=dWmCiKY__BinTUMKDa4RsnYtVsBM53C7mGQz8iQtp52tWVLnmhXHG_672DqEHltdnTzWq_B7dhG18RzsS-efY4JynzSFxvCCn1kyRJBeDAxXAwMGN_O1mowY35UuF7yD&xkcb=SoAK67M39wuxWDgAjT0ObzkdCdPP&fccid=dbb7e0d690f678bb&vjs=3
15951 - Analista de Segurança da Informação (Linux/Unix),GLOBAL HITSS,,https://br.indeed.com/rc/clk?jk=214f714613579752&bb=dWmCiKY__BinTUMKDa4Rstd_qIedwvZSddEFaVGnTjU3N18pLm9zJfJaNO_VJhrwfUhop3XYvlfDjnss9Wv5dgx5mgXCVRrajXdUedZhHBKxrE5DyIZquovC0_3gvTgE&xkcb=SoCX67M39wuxWDgAjT0NbzkdCdPP&fccid=c24117b06f969a80&vjs=3
BRA IT Engineer Spec IV,Santander,,https://br.indeed.com/rc/clk?jk=06b36c6caa4f805a&bb=dWmCiKY__BinTUMKDa4RsrcBdS7ov_tow5SFNg0xrw17zdpUiufIILp5VKM9F80RYYtg3Gaz8PX5tk4AxiAofT47Mqs5odLcax4hkUqbF_Ll4cWf4ol4uQ%3D%3D&xkcb=SoAj67M39wuxWDgAjT0MbzkdCdPP&fccid=e57a47a3d1d90e39&vjs=3
Bloomberg Intelligence - Latin America Rates and FX Research Strategist,Bloomberg,,https://br.indeed.com/rc/clk?jk=efe743e6d45e780d&bb=dWmCiKY__BinTUMKDa4RsgyvSMKCokxJbwhPgcdCmX8N9q_q315loOCz-G5TwIu3N6sz8Fb4O1kmYyynnAwO5kdvObH88naxy7SA1EXuefpBxEk9SO89sg%3D%3D&xkcb=SoDK67M39wuxWDgAjT0DbzkdCdPP&fccid=f770da67b3b51c62&vjs=3
Engenheira(o) de Produto - Cyber Segurança,Volkswagen do Brasil,,https://br.indeed.com/rc/clk?jk=4c882d9f331d9aeb&bb=dWmCiKY__BinTUMKDa4RsrcBdS7ov_toWLm3E-pWMGngChIkw3dgjmJt4UMSKRhj8f44EVAOzjylYdV61sagrPbGWOzOHwDJYa5TBBDZLkqZ0Z_VBG1fgJmoKQZiNMjg&xkcb=SoB-67M39wuxWDgAjT0CbzkdCdPP&fccid=263be8b9afb34d7d&vjs=3
Assistente de BI,CCM,,https://br.indeed.com/rc/clk?jk=ba5b9ecdb59db387&bb=dWmCiKY__BinTUMKDa4RshooPFF8qEe3hHiVXNOYImffBAEl8tHYaXhiDrOtxVvbPqUKwKCmBKgvuESQFLDX6txqyEgbayVnodIT2sOFqNfMjj3BAc1Zux40YovTzwOp&xkcb=SoDj67M39wuxWDgAjT0BbzkdCdPP&fccid=3b4578f17e61ea51&vjs=3
Web Engineering Manager - Exclusive PwD (PCD),ArcTouch,Home Office,https://br.indeed.com/rc/clk?jk=ae79db281d03bccc&bb=dWmCiKY__BinTUMKDa4RsiCJYcd-aJoNBeQ4Zgpy_rlZX2QTN3ul_pXkqAfnYYGQdE12xEcsonTKNu0K-ri8vGt1Yb9C4UecrAOtFUNWs43tEEjQaQAXOJp1Oc2fjdFb&xkcb=SoBX67M39wuxWDgAjT0AbzkdCdPP&fccid=bf9d53529dc1c688&vjs=3
Desenvolvedor Full Stack,ZOUPHY TECNOLOGIA LTDA,,https://br.indeed.com/rc/clk?jk=0b47164115706865&bb=dWmCiKY__BinTUMKDa4RsrDF9e-KMaiZ9I3ApLWRctnQfCPsRFEF7k5yAEVthSBL8ZFuJSkqoDmemtvTiWa8tqiZyibDflWYrCBiXjdqYrDVFwENU1uPjhIAlDTp7lMk&xkcb=SoDZ67M39wuxWDgAjT0HbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
Analista de soc 3 (google secops),Netvagas,Home Office,https://br.indeed.com/rc/clk?jk=bd1cc42f0a7a6c30&bb=dWmCiKY__BinTUMKDa4Rss-a4PpJgFkta2OWYXnxuQkpwjbcRBiyp9mY-mCHfsmmpa2Hk35fSujz8z_TQjwXFdtSJHu6qTNo7JNSyP3cYK6W53TX5eCbRHtsnIT2TR8k&xkcb=SoBt67M39wuxWDgAjT0GbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
ANALISTA DE DADOS III - FOCO EM INTELIGENCIA DE MERCADO,Cogna Educação,,https://br.indeed.com/rc/clk?jk=665d20a8d3187168&bb=dWmCiKY__BinTUMKDa4RsrtKoH1qevg0Eze3S_Ho1u4Kn7Ehkz-vbYgVG7kc0-gJ8GvhNle554RUc0RLkrIHyi-YOIEsWcUO8gPPiexLxOVRT_hL5lnHnfY_bTUi__lD&xkcb=SoDw67M39wuxWDgAjT0FbzkdCdPP&fccid=2e794fb1ba5872f8&vjs=3
Senior Javascript Full-stack Developer,Oowlish,,https://br.indeed.com/rc/clk?jk=e60fa00c60e32b30&bb=0oz9owg3S20KqQPRVrK9wgN6AIz_yGKVzzMr_PQK3oLH33MrHZ9TPQG5zFUSE3KrQyiW_EnZySppuW4qBsAxAftEYDMOcSsXmuRQAHHk4sQ-LojsCXxKCGcoxIV7BSLj&xkcb=SoAc67M39wuw7xRkRB0LbzkdCdPP&fccid=0271e2481fb4cba7&vjs=3
Senior Test Engineer,CSG,Home Office,https://br.indeed.com/rc/clk?jk=bf22120a4dcd0087&bb=0oz9owg3S20KqQPRVrK9wvVeKCLCKOdhRhKH_d-KboP5tetoQi1SFbCwtIEFz5SaJD5TO-JEzaAHEVRsFCw9tW5Y0AskW_nwR2zBVAhggcuPON5Krckv13KcLRVEyjTP&xkcb=SoCo67M39wuw7xRkRB0KbzkdCdPP&fccid=ee8519c5c256c6b3&vjs=3
Hardware Developer,Ambush Consulting,Anunciada há mais de 30 dias,https://br.indeed.com/rc/clk?jk=58ffc8de0bbf1af7&bb=0oz9owg3S20KqQPRVrK9wlHGFiS6oUvtLYInD5VAs4jxtTU1YA4QrSJ695m_TkLQ8RWRrTf_-4lFpyDjKkT4ssWPj0ela8yMz-paifPeg_5gadZts1Q4e1tgpyFvS89K&xkcb=SoA167M39wuw7xRkRB0JbzkdCdPP&fccid=bfe2f3163d5f7b9a&vjs=3
Analista Engenharia Dados Pl | Raízen Power,Raízen,Home Office,https://br.indeed.com/rc/clk?jk=27dfa4c47acbb131&bb=0oz9owg3S20KqQPRVrK9wgg8xuxqjzCwPQAr-DvbGc02vpiGxOLZ7kWGHqSUSy0Eit0A5H5Z2En8W4SfISI-rbUTMGLbphL95JwkogP0MEGyfu6RNnMjPpVD1yPyuWO3&xkcb=SoCB67M39wuw7xRkRB0IbzkdCdPP&fccid=75803fd306f1d4db&vjs=3
Analista DevOps,Perkons S.A.,,https://br.indeed.com/rc/clk?jk=a68534708953ccd7&bb=0oz9owg3S20KqQPRVrK9wrQOL0oX2TeHyKCtRkfuH-gSh22uiTNzlbHtvtgcW-3J_T1RzeGy7aHC48gKl2QEVKTb9AqacXit2i0RVM32_ijmaeBQEN1UZWyV48Cc7Pq_&xkcb=SoAP67M39wuw7xRkRB0PbzkdCdPP&fccid=9f34b046a7782fac&vjs=3
TESTER PL,Portal de Compras Públicas,Anunciada há 11 dias,https://br.indeed.com/rc/clk?jk=a4c3f9ebfbf44f98&bb=0oz9owg3S20KqQPRVrK9wlHGFiS6oUvtXvY6YtmXCZgusKGNjDnTl7tn2oWgWtx7D_z1iAsMtEHgMMI9Y8nCL75RKoOl-dksyG8iTsX-yNzHGt4EI9cZJUsP14rv-JOT&xkcb=SoC767M39wuw7xRkRB0ObzkdCdPP&fccid=78a0f732abcdef56&vjs=3
Tech Lead,TIVIT,Anunciada há 3 dias,https://br.indeed.com/rc/clk?jk=b44decc960938edf&bb=0oz9owg3S20KqQPRVrK9wgN6AIz_yGKVngZh47r4u_VHMAcTxZaJxxkbceZys7_a8rZVhEKN8GUV8L7OAdssch1Y7PlEAa42GdXtkvUGk_HSClL9xJ35JvWVCkLxuAFp&xkcb=SoAm67M39wuw7xRkRB0NbzkdCdPP&fccid=8b09d9e4df1069db&vjs=3
Desenvolvedor Full Stack,Inova Sistemas,,https://br.indeed.com/rc/clk?jk=3bf2ef54880d7426&bb=0oz9owg3S20KqQPRVrK9wuYXiA8Anht-5qUpIzwz9NRBa9uYE4lr_ieIPZiU_TWwXBk9JqlzT3QHpOArl4856X4f452-AncbEuUi50d0oLT6b8FXmhPfBSBR38v56Hqq&xkcb=SoCS67M39wuw7xRkRB0MbzkdCdPP&fccid=f43aa49851a0e7e7&vjs=3
